cost_id,movement_id,route_id,vessel_key,time_key,daily_demurrage_cost,fuel_cost_per_km,perishability_loss_rate,alternative_port_cost
COST_MOV_41227,MOV_41227,R_795,36,2024040613,10616.35,42.72,0.0016,19175.83
COST_MOV_41228,MOV_41228,R_241,28,2024120919,54855.14,36.21,0.0021,14705.65
COST_MOV_41229,MOV_41229,R_120,60,2024080105,30661.8,23.66,0.0028,8888.1
COST_MOV_41230,MOV_41230,R_809,37,2024053101,22062.69,32.14,0.0019,15065.74
COST_MOV_41231,MOV_41231,R_711,51,2024110812,37471.52,23.49,0.0046,19988.51
COST_MOV_41232,MOV_41232,R_427,77,2024051301,12233.05,40.49,0.0023,13737.41
COST_MOV_41233,MOV_41233,R_529,85,2024052021,30408.32,26.74,0.0025,17066.55
COST_MOV_41234,MOV_41234,R_876,30,2024060220,31673.03,19.4,0.0036,9674.29
COST_MOV_41235,MOV_41235,R_389,77,2024110902,12064.18,24.69,0.0043,5116.94
COST_MOV_41236,MOV_41236,R_600,63,2024071215,54922.44,29.34,0.0011,17276.68
COST_MOV_41237,MOV_41237,R_517,32,2024011703,48847.78,39.8,0.0029,13227.03
COST_MOV_41238,MOV_41238,R_569,43,2024050114,56639.3,38.29,0.0029,7032.3
COST_MOV_41239,MOV_41239,R_672,23,2024071504,35141.13,21.94,0.0004,13914.28
COST_MOV_41240,MOV_41240,R_852,85,2024080308,33936.29,28.62,0.0016,9104.77
COST_MOV_41241,MOV_41241,R_197,92,2024111916,24051.64,33.42,0.0047,16657.76
COST_MOV_41242,MOV_41242,R_789,20,2024090409,36598.14,31.39,0.0004,12374.86
COST_MOV_41243,MOV_41243,R_453,1,2024031707,22291.84,27.81,0.0038,12732.99
COST_MOV_41244,MOV_41244,R_731,87,2024051812,16146.19,30.21,0.0002,8695.27
COST_MOV_41245,MOV_41245,R_602,77,2024042820,17426.33,37.09,0.0033,15309.67
COST_MOV_41246,MOV_41246,R_258,20,2024101419,50911.26,21.95,0.0034,12070.54
COST_MOV_41247,MOV_41247,R_888,91,2024080610,36867.19,18.06,0.0043,6712.6
COST_MOV_41248,MOV_41248,R_359,47,2024030414,39842.88,26.61,0.0001,14502.45
COST_MOV_41249,MOV_41249,R_863,94,2024110208,43868.41,40.96,0.0038,18807.48
COST_MOV_41250,MOV_41250,R_673,48,2024042914,24485.19,44.91,0.0034,9789.83
COST_MOV_41251,MOV_41251,R_626,68,2024052503,10724.65,24.08,0.0019,16339.29
COST_MOV_41252,MOV_41252,R_920,91,2024080418,50167.72,25.45,0.0006,5500.47
COST_MOV_41253,MOV_41253,R_929,81,2024020510,53434.14,16.5,0.0043,5607.16
COST_MOV_41254,MOV_41254,R_984,81,2024111522,44499.21,16.35,0.0042,16284.41
COST_MOV_41255,MOV_41255,R_299,52,2024040407,42586.64,18.13,0.0004,18584.24
COST_MOV_41256,MOV_41256,R_901,16,2024020416,39027.37,18.65,0.003,10783.36
COST_MOV_41257,MOV_41257,R_855,100,2024061808,32194.96,37.76,0.0023,16144.87
COST_MOV_41258,MOV_41258,R_805,82,2024102611,45356.69,19.41,0.0047,17993.1
COST_MOV_41259,MOV_41259,R_668,49,2024031907,39864.8,25.7,0.0002,9282.4
COST_MOV_41260,MOV_41260,R_610,68,2024092503,17144.59,34.06,0.0028,19891.95
COST_MOV_41261,MOV_41261,R_108,79,2024121022,33627.03,21.53,0.0012,5705.96
COST_MOV_41262,MOV_41262,R_873,56,2024120908,47715.41,41.99,0.0043,9348.17
COST_MOV_41263,MOV_41263,R_770,21,2024041218,12234.84,31.51,0.0039,10494.65
COST_MOV_41264,MOV_41264,R_136,24,2024071903,20202.92,28.16,0.0008,5894.81
COST_MOV_41265,MOV_41265,R_411,32,2024112618,48765.32,36.08,0.0036,16309.83
COST_MOV_41266,MOV_41266,R_647,49,2024022622,48435.6,33.72,0.0048,14596.77
COST_MOV_41267,MOV_41267,R_700,45,2024042611,18463.1,23.03,0.0016,11613.09
COST_MOV_41268,MOV_41268,R_102,42,2024022619,56481.59,36.37,0.0046,10459.17
COST_MOV_41269,MOV_41269,R_282,98,2024042418,31000.35,28.94,0.0034,13727.68
COST_MOV_41270,MOV_41270,R_492,24,2024060319,23997.45,41.49,0.005,18404.34
COST_MOV_41271,MOV_41271,R_122,53,2024031017,54271.87,21.58,0.0008,6096.05
COST_MOV_41272,MOV_41272,R_962,21,2024020603,24258.39,29.44,0.0046,11778.96
COST_MOV_41273,MOV_41273,R_112,11,2024012402,46514.71,28.29,0.0011,5171.71
COST_MOV_41274,MOV_41274,R_849,4,2024120613,32636.45,36.47,0.0001,18080.9
COST_MOV_41275,MOV_41275,R_986,14,2024102223,43227.85,19.78,0.0039,14699.98
COST_MOV_41276,MOV_41276,R_284,29,2024082508,32495.26,22.02,0.004,12384.98
COST_MOV_41277,MOV_41277,R_409,78,2024021002,58342.94,42.03,0.0028,6421.79
COST_MOV_41278,MOV_41278,R_252,86,2024052521,20849.54,23.9,0.001,18694.38
COST_MOV_41279,MOV_41279,R_642,1,2024012622,10526.02,19.81,0.0046,5022.75
COST_MOV_41280,MOV_41280,R_461,21,2024071313,22750.33,23.76,0.0007,16678.61
COST_MOV_41281,MOV_41281,R_557,85,2024081211,57812.7,15.91,0.0003,8409.8
COST_MOV_41282,MOV_41282,R_100,15,2024070601,32900.44,37.03,0.0001,17229.71
COST_MOV_41283,MOV_41283,R_841,54,2024072516,58653.17,16.72,0.0014,8158.83
COST_MOV_41284,MOV_41284,R_344,25,2024042207,57879.9,30.82,0.0004,16696.89
COST_MOV_41285,MOV_41285,R_845,4,2024062302,51800.71,35.56,0.0026,14471.79
COST_MOV_41286,MOV_41286,R_171,89,2024052009,13482.37,21.24,0.0048,9447.45
COST_MOV_41287,MOV_41287,R_960,91,2024072411,44003.01,15.86,0.0041,10468.09
COST_MOV_41288,MOV_41288,R_171,45,2024011418,10829.16,40.05,0.0031,13373.82
COST_MOV_41289,MOV_41289,R_609,7,2024112103,49625.25,38.65,0.0028,14855.84
COST_MOV_41290,MOV_41290,R_757,68,2024010302,18513.96,27.31,0.0007,18867.22
COST_MOV_41291,MOV_41291,R_570,78,2024072215,32246.09,32.08,0.0039,14201.76
COST_MOV_41292,MOV_41292,R_307,52,2024100513,32999.22,25.44,0.0026,17060.34
COST_MOV_41293,MOV_41293,R_450,98,2024022002,51406.67,22.5,0.0011,11714.55
COST_MOV_41294,MOV_41294,R_125,91,2024031105,41214.14,18.34,0.0001,14299.58
COST_MOV_41295,MOV_41295,R_287,73,2024100423,16572.1,28.91,0.002,11136.58
COST_MOV_41296,MOV_41296,R_449,86,2024031715,22937.68,27.83,0.0007,12041.8
COST_MOV_41297,MOV_41297,R_158,38,2024122900,48416.34,41.12,0.0038,16074.76
COST_MOV_41298,MOV_41298,R_742,37,2024040421,24454.91,31.64,0.0036,14313.94
COST_MOV_41299,MOV_41299,R_998,60,2024062500,57469.52,25.18,0.0026,15398.12
COST_MOV_41300,MOV_41300,R_131,17,2024052619,46952.92,22.57,0.0024,12379.02
COST_MOV_41301,MOV_41301,R_884,3,2024081115,38401.45,43.33,0.0011,18914.9
COST_MOV_41302,MOV_41302,R_182,81,2024060808,50341.21,28.38,0.003,11025.95
COST_MOV_41303,MOV_41303,R_634,28,2024030823,40785.14,17.03,0.0032,8219.71
COST_MOV_41304,MOV_41304,R_282,61,2024121317,11917.77,30.26,0.0015,6169.37
COST_MOV_41305,MOV_41305,R_797,14,2024091505,35299.51,16.55,0.0045,9011.55
COST_MOV_41306,MOV_41306,R_155,40,2024020913,45889.54,43.17,0.0004,15770.61
COST_MOV_41307,MOV_41307,R_172,25,2024053013,31629.71,37.72,0.0025,15514.02
COST_MOV_41308,MOV_41308,R_846,16,2024122215,41966.47,44.76,0.0046,12025.74
COST_MOV_41309,MOV_41309,R_983,23,2024050123,38873.01,19.38,0.0003,19938.74
COST_MOV_41310,MOV_41310,R_695,33,2024081909,38871.44,17.64,0.0025,8916.75
COST_MOV_41311,MOV_41311,R_951,47,2024041510,46500.14,42.83,0.0048,6498.82
COST_MOV_41312,MOV_41312,R_612,49,2024091119,37164.91,21.39,0.0014,8087.26
COST_MOV_41313,MOV_41313,R_793,60,2024070705,36737.69,36.58,0.0035,17660.23
COST_MOV_41314,MOV_41314,R_328,47,2024050511,41466.99,34.52,0.0028,11661.92
COST_MOV_41315,MOV_41315,R_563,5,2024061418,11822.19,21.58,0.0042,15917.56
COST_MOV_41316,MOV_41316,R_819,39,2024101423,10416.57,36.72,0.0036,9714.0
COST_MOV_41317,MOV_41317,R_857,52,2024072307,30891.53,20.73,0.0018,13990.78
COST_MOV_41318,MOV_41318,R_389,54,2024092020,36587.94,19.58,0.0022,19135.69
COST_MOV_41319,MOV_41319,R_517,80,2024083102,56929.57,17.15,0.0033,19040.09
COST_MOV_41320,MOV_41320,R_394,70,2024082608,46963.66,40.65,0.0011,18646.99
COST_MOV_41321,MOV_41321,R_303,3,2024113018,43237.28,19.84,0.0027,17240.38
COST_MOV_41322,MOV_41322,R_723,22,2024081223,30885.86,21.19,0.0024,17871.05
COST_MOV_41323,MOV_41323,R_790,37,2024032409,12165.93,20.08,0.0045,18863.08
COST_MOV_41324,MOV_41324,R_582,21,2024022803,21411.26,42.91,0.0044,10299.68
COST_MOV_41325,MOV_41325,R_773,15,2024112117,38525.55,29.78,0.0033,10343.36
COST_MOV_41326,MOV_41326,R_759,26,2024083004,11268.67,31.41,0.0021,19919.14
COST_MOV_41327,MOV_41327,R_342,88,2024021307,53830.41,41.35,0.0018,18737.76
COST_MOV_41328,MOV_41328,R_629,26,2024042722,12527.91,32.91,0.0042,19052.36
COST_MOV_41329,MOV_41329,R_347,75,2024011308,33623.14,36.8,0.0009,15859.29
COST_MOV_41330,MOV_41330,R_107,19,2024051321,44086.0,18.52,0.0038,6813.26
COST_MOV_41331,MOV_41331,R_798,4,2024051818,53201.65,40.17,0.0025,15036.44
COST_MOV_41332,MOV_41332,R_683,48,2024062200,20971.07,43.79,0.0003,16803.27
COST_MOV_41333,MOV_41333,R_816,1,2024100720,20511.25,25.63,0.0045,16913.8
COST_MOV_41334,MOV_41334,R_444,96,2024122502,53895.91,36.96,0.0045,15448.44
COST_MOV_41335,MOV_41335,R_496,75,2024031113,52959.61,40.79,0.004,17531.31
COST_MOV_41336,MOV_41336,R_590,68,2024032718,18863.61,43.2,0.0009,13679.68
COST_MOV_41337,MOV_41337,R_367,47,2024071402,33877.16,20.48,0.0016,19378.33
COST_MOV_41338,MOV_41338,R_624,67,2024091608,53435.01,38.18,0.0049,9695.35
COST_MOV_41339,MOV_41339,R_467,19,2024091600,53549.93,20.35,0.0006,12062.92
COST_MOV_41340,MOV_41340,R_777,33,2024110814,47255.52,25.79,0.0003,15797.82
COST_MOV_41341,MOV_41341,R_150,19,2024021411,36769.04,34.81,0.0028,12056.41
COST_MOV_41342,MOV_41342,R_896,74,2024020421,33080.76,17.17,0.0042,9494.56
COST_MOV_41343,MOV_41343,R_199,43,2024031002,35894.25,30.25,0.0033,16829.68
COST_MOV_41344,MOV_41344,R_370,60,2024081920,31243.01,20.69,0.001,17418.88
COST_MOV_41345,MOV_41345,R_899,74,2024040402,53190.25,18.31,0.0028,14230.17
COST_MOV_41346,MOV_41346,R_189,57,2024021808,47857.35,31.38,0.0018,12616.21
COST_MOV_41347,MOV_41347,R_942,90,2024030417,22233.39,33.51,0.0032,6062.32
COST_MOV_41348,MOV_41348,R_529,31,2024080709,18646.71,34.54,0.004,15236.58
COST_MOV_41349,MOV_41349,R_409,90,2024091504,13724.84,41.56,0.0008,11536.08
COST_MOV_41350,MOV_41350,R_176,10,2024052407,17046.27,44.25,0.0021,11197.83
COST_MOV_41351,MOV_41351,R_310,82,2024040401,39295.06,20.36,0.0032,18568.99
COST_MOV_41352,MOV_41352,R_414,72,2024042811,37043.39,19.85,0.0031,18671.48
COST_MOV_41353,MOV_41353,R_201,79,2024120118,48552.75,17.29,0.0033,10254.84
COST_MOV_41354,MOV_41354,R_194,66,2024061806,36161.4,24.68,0.0034,19875.78
COST_MOV_41355,MOV_41355,R_565,72,2024051512,35446.46,38.94,0.0036,8394.5
COST_MOV_41356,MOV_41356,R_221,64,2024080117,17063.75,41.34,0.0006,8218.12
COST_MOV_41357,MOV_41357,R_126,28,2024081703,48402.66,31.09,0.0009,12554.47
COST_MOV_41358,MOV_41358,R_753,84,2024022221,15583.98,29.13,0.0034,10032.71
COST_MOV_41359,MOV_41359,R_461,69,2024090419,46513.95,20.14,0.0026,12240.85
COST_MOV_41360,MOV_41360,R_150,75,2024033123,48370.19,19.89,0.0011,6867.22
COST_MOV_41361,MOV_41361,R_903,66,2024070904,41795.21,35.42,0.0021,19174.46
COST_MOV_41362,MOV_41362,R_860,52,2024071210,39932.96,31.92,0.0005,12240.17
COST_MOV_41363,MOV_41363,R_178,39,2024052402,23457.67,34.19,0.0023,18325.2
COST_MOV_41364,MOV_41364,R_709,83,2024120118,54253.18,34.47,0.004,8345.11
COST_MOV_41365,MOV_41365,R_197,68,2024070121,14007.08,28.13,0.0005,5613.24
COST_MOV_41366,MOV_41366,R_687,23,2024091523,30613.94,36.79,0.0038,18416.39
COST_MOV_41367,MOV_41367,R_819,23,2024041919,31153.18,31.45,0.0026,17783.61
COST_MOV_41368,MOV_41368,R_666,14,2024062804,50375.74,29.29,0.002,9259.53
COST_MOV_41369,MOV_41369,R_836,69,2024051114,43744.13,34.18,0.0015,13900.47
COST_MOV_41370,MOV_41370,R_310,58,2024111902,34654.1,23.72,0.0003,11497.1
COST_MOV_41371,MOV_41371,R_561,16,2024112005,58928.8,23.57,0.0024,7431.79
COST_MOV_41372,MOV_41372,R_823,30,2024101917,51896.11,42.36,0.0014,17533.08
COST_MOV_41373,MOV_41373,R_133,10,2024052121,20432.7,25.93,0.0027,9228.76
COST_MOV_41374,MOV_41374,R_261,39,2024080816,13171.73,20.36,0.0032,11637.32
COST_MOV_41375,MOV_41375,R_920,62,2024051304,31352.67,44.53,0.0023,17144.32
COST_MOV_41376,MOV_41376,R_837,58,2024030117,36778.98,37.97,0.0049,16989.77
COST_MOV_41377,MOV_41377,R_702,89,2024120320,18742.11,28.26,0.0042,5170.59
COST_MOV_41378,MOV_41378,R_753,13,2024092823,39616.67,18.66,0.0024,15032.26
COST_MOV_41379,MOV_41379,R_902,65,2024030723,22642.54,42.37,0.0018,17355.32
COST_MOV_41380,MOV_41380,R_889,22,2024111504,45285.11,34.97,0.0026,17661.71
COST_MOV_41381,MOV_41381,R_871,99,2024063010,22438.76,33.33,0.0036,5528.51
COST_MOV_41382,MOV_41382,R_628,29,2024010623,57387.47,41.48,0.0024,5402.11
COST_MOV_41383,MOV_41383,R_982,70,2024080519,37581.33,41.28,0.0019,15519.23
COST_MOV_41384,MOV_41384,R_161,14,2024010201,53601.24,26.71,0.0049,18253.62
COST_MOV_41385,MOV_41385,R_182,70,2024011801,49938.19,38.37,0.0015,19256.13
COST_MOV_41386,MOV_41386,R_674,62,2024112511,42844.25,27.69,0.0011,7315.35
COST_MOV_41387,MOV_41387,R_729,25,2024102307,52053.28,33.97,0.0035,13730.73
COST_MOV_41388,MOV_41388,R_469,98,2024031415,38317.52,22.59,0.0023,14636.4
COST_MOV_41389,MOV_41389,R_229,1,2024041009,15860.47,17.66,0.005,9048.26
COST_MOV_41390,MOV_41390,R_393,91,2024060802,58110.42,39.19,0.0049,17953.71
COST_MOV_41391,MOV_41391,R_489,19,2024091822,32596.97,16.25,0.004,18450.37
COST_MOV_41392,MOV_41392,R_454,39,2024082604,18293.09,20.62,0.0036,5739.26
COST_MOV_41393,MOV_41393,R_527,64,2024012910,12500.95,40.1,0.0029,19342.47
COST_MOV_41394,MOV_41394,R_613,51,2024051802,38353.89,33.25,0.004,5373.12
COST_MOV_41395,MOV_41395,R_674,76,2024060611,18881.56,29.24,0.0048,17007.95
COST_MOV_41396,MOV_41396,R_414,43,2024052920,59800.63,36.1,0.0013,9200.16
COST_MOV_41397,MOV_41397,R_689,52,2024110700,38620.21,24.37,0.001,16898.97
COST_MOV_41398,MOV_41398,R_755,58,2024040519,58344.11,29.44,0.003,12544.32
COST_MOV_41399,MOV_41399,R_995,17,2024093017,43683.07,24.01,0.0003,19844.34
COST_MOV_41400,MOV_41400,R_680,69,2024102923,48917.08,42.86,0.0011,16264.71
COST_MOV_41401,MOV_41401,R_837,88,2024100809,38450.93,26.38,0.0043,6914.65
COST_MOV_41402,MOV_41402,R_369,39,2024122906,14244.73,29.61,0.0027,16604.77
COST_MOV_41403,MOV_41403,R_187,7,2024041304,35052.31,18.45,0.0015,18495.02
COST_MOV_41404,MOV_41404,R_328,31,2024040505,21330.4,15.59,0.0037,18537.54
COST_MOV_41405,MOV_41405,R_717,10,2024090417,17625.2,18.44,0.0048,15361.3
COST_MOV_41406,MOV_41406,R_464,56,2024050505,57722.82,21.17,0.003,8355.19
COST_MOV_41407,MOV_41407,R_158,98,2024072214,36981.83,27.28,0.0007,11228.11
COST_MOV_41408,MOV_41408,R_244,78,2024022716,41842.29,38.04,0.0023,18944.52
COST_MOV_41409,MOV_41409,R_735,22,2024050604,51462.33,43.52,0.0006,16651.55
COST_MOV_41410,MOV_41410,R_285,54,2024032411,59801.72,33.8,0.0003,13053.35
COST_MOV_41411,MOV_41411,R_566,36,2024010821,10383.88,43.12,0.0034,16317.61
COST_MOV_41412,MOV_41412,R_120,67,2024091123,38134.04,30.94,0.0037,7127.51
COST_MOV_41413,MOV_41413,R_938,28,2024111015,59260.89,38.47,0.0008,7734.29
COST_MOV_41414,MOV_41414,R_639,56,2024032413,45606.39,16.44,0.0049,10826.45
COST_MOV_41415,MOV_41415,R_468,63,2024080712,38875.11,16.46,0.0046,5600.03
COST_MOV_41416,MOV_41416,R_337,71,2024081721,55647.47,34.46,0.0023,15992.42
COST_MOV_41417,MOV_41417,R_198,29,2024082919,59458.22,42.78,0.0015,7254.13
COST_MOV_41418,MOV_41418,R_563,7,2024112222,54516.84,38.45,0.005,19196.6
COST_MOV_41419,MOV_41419,R_504,64,2024122915,21163.54,28.36,0.0021,5673.12
COST_MOV_41420,MOV_41420,R_214,46,2024092204,42111.6,28.11,0.0037,16670.05
COST_MOV_41421,MOV_41421,R_578,5,2024081801,10134.0,17.13,0.0045,11534.59
COST_MOV_41422,MOV_41422,R_194,19,2024121603,44449.78,29.7,0.0018,8930.28
COST_MOV_41423,MOV_41423,R_544,8,2024072610,11026.01,27.5,0.0049,10506.27
COST_MOV_41424,MOV_41424,R_388,46,2024100302,39699.35,24.8,0.0036,14902.36
COST_MOV_41425,MOV_41425,R_429,91,2024040105,38176.87,37.29,0.0017,15773.7
COST_MOV_41426,MOV_41426,R_175,62,2024080120,33968.13,30.11,0.0008,6289.7
COST_MOV_41427,MOV_41427,R_572,13,2024032420,41845.4,43.57,0.0036,10301.26
COST_MOV_41428,MOV_41428,R_448,27,2024010505,23249.45,23.53,0.0032,8123.73
COST_MOV_41429,MOV_41429,R_753,39,2024092110,24045.52,21.48,0.0028,13775.51
COST_MOV_41430,MOV_41430,R_142,100,2024100503,43838.83,36.98,0.0015,19171.97
COST_MOV_41431,MOV_41431,R_724,8,2024020218,17398.47,20.19,0.0008,12081.72
COST_MOV_41432,MOV_41432,R_157,67,2024053016,47361.52,23.19,0.0004,12070.82
COST_MOV_41433,MOV_41433,R_288,91,2024072610,58441.12,38.33,0.0041,18304.2
COST_MOV_41434,MOV_41434,R_291,46,2024121713,50286.17,20.05,0.0022,9183.25
COST_MOV_41435,MOV_41435,R_922,63,2024030502,53244.04,18.0,0.0024,9310.39
COST_MOV_41436,MOV_41436,R_311,35,2024072307,18249.64,42.7,0.0039,5357.44
COST_MOV_41437,MOV_41437,R_544,31,2024032206,13701.15,18.73,0.0018,18120.22
COST_MOV_41438,MOV_41438,R_869,5,2024012808,11103.93,36.46,0.0009,18690.7
COST_MOV_41439,MOV_41439,R_330,50,2024063017,17647.51,22.42,0.0022,13832.31
COST_MOV_41440,MOV_41440,R_730,6,2024123121,36344.14,36.57,0.0016,14642.44
COST_MOV_41441,MOV_41441,R_842,60,2024092313,58337.21,35.38,0.0046,10168.48
COST_MOV_41442,MOV_41442,R_599,92,2024080104,17781.24,43.92,0.0022,16321.52
COST_MOV_41443,MOV_41443,R_710,27,2024070701,23679.65,25.84,0.0028,18979.76
COST_MOV_41444,MOV_41444,R_331,41,2024071918,37414.69,44.22,0.0012,5238.4
COST_MOV_41445,MOV_41445,R_780,15,2024050508,47000.15,40.84,0.0042,16700.92
COST_MOV_41446,MOV_41446,R_604,7,2024071310,50615.27,23.81,0.0044,12052.21
COST_MOV_41447,MOV_41447,R_118,87,2024071116,10790.47,17.41,0.0024,18105.84
COST_MOV_41448,MOV_41448,R_446,90,2024031908,23495.47,30.71,0.0049,19500.15
COST_MOV_41449,MOV_41449,R_692,69,2024122503,52296.95,24.56,0.0038,18794.88
COST_MOV_41450,MOV_41450,R_358,54,2024091909,32527.65,36.59,0.0048,7012.7
COST_MOV_41451,MOV_41451,R_778,65,2024050411,24254.4,17.92,0.0045,11303.73
COST_MOV_41452,MOV_41452,R_688,52,2024073019,31850.8,43.0,0.005,11792.81
COST_MOV_41453,MOV_41453,R_388,62,2024032603,31967.4,17.22,0.0004,14162.88
COST_MOV_41454,MOV_41454,R_890,86,2024041706,16870.92,29.34,0.0014,15087.36
COST_MOV_41455,MOV_41455,R_952,54,2024010419,50246.75,39.51,0.0019,13532.97
COST_MOV_41456,MOV_41456,R_993,60,2024010307,45360.65,25.22,0.0012,16481.81
COST_MOV_41457,MOV_41457,R_710,57,2024092519,32462.97,39.86,0.0022,19621.31
COST_MOV_41458,MOV_41458,R_562,100,2024013101,55525.48,27.09,0.0002,17969.12
COST_MOV_41459,MOV_41459,R_365,33,2024033101,46733.4,19.44,0.0018,16972.71
COST_MOV_41460,MOV_41460,R_122,25,2024081423,56467.77,43.91,0.0019,7163.45
COST_MOV_41461,MOV_41461,R_946,49,2024082718,37838.01,37.25,0.0002,9254.67
COST_MOV_41462,MOV_41462,R_234,24,2024061319,22471.52,35.18,0.0011,9362.48
COST_MOV_41463,MOV_41463,R_896,19,2024072822,45071.45,39.65,0.0027,5730.36
COST_MOV_41464,MOV_41464,R_234,94,2024022913,49660.22,42.19,0.0019,11626.17
COST_MOV_41465,MOV_41465,R_102,34,2024090208,24025.5,15.86,0.0004,10214.87
COST_MOV_41466,MOV_41466,R_694,80,2024102603,35119.71,38.19,0.0038,18428.22
COST_MOV_41467,MOV_41467,R_888,74,2024020710,55990.09,18.21,0.0041,6962.31
COST_MOV_41468,MOV_41468,R_956,35,2024061221,16607.82,33.88,0.0042,5878.14
COST_MOV_41469,MOV_41469,R_134,65,2024072004,19519.32,24.16,0.0038,7040.71
COST_MOV_41470,MOV_41470,R_601,42,2024021206,38286.8,33.96,0.0041,8651.52
COST_MOV_41471,MOV_41471,R_915,77,2024120600,10398.66,40.67,0.0004,7511.38
COST_MOV_41472,MOV_41472,R_319,15,2024062523,59389.34,26.25,0.0016,9234.31
COST_MOV_41473,MOV_41473,R_930,77,2024120523,14792.5,23.82,0.0046,11303.25
COST_MOV_41474,MOV_41474,R_158,73,2024110711,10204.31,28.33,0.0045,11710.2
COST_MOV_41475,MOV_41475,R_390,33,2024032309,31420.47,40.41,0.0024,17260.51
COST_MOV_41476,MOV_41476,R_480,28,2024060519,42451.82,18.19,0.0006,14535.49
COST_MOV_41477,MOV_41477,R_223,16,2024080918,51712.66,42.24,0.0036,6186.23
COST_MOV_41478,MOV_41478,R_332,65,2024032401,17443.93,27.86,0.002,10665.94
COST_MOV_41479,MOV_41479,R_687,15,2024092108,59790.46,43.35,0.0023,12856.75
COST_MOV_41480,MOV_41480,R_441,63,2024060802,55477.93,36.3,0.0033,17713.13
COST_MOV_41481,MOV_41481,R_816,95,2024083103,53295.98,31.54,0.0047,11792.39
COST_MOV_41482,MOV_41482,R_517,38,2024120207,35255.32,20.06,0.0018,10008.17
COST_MOV_41483,MOV_41483,R_645,64,2024040114,22363.78,27.16,0.0016,18446.49
COST_MOV_41484,MOV_41484,R_647,34,2024031917,13567.98,35.17,0.0034,6701.91
COST_MOV_41485,MOV_41485,R_125,83,2024051003,50549.19,31.95,0.0043,14521.74
COST_MOV_41486,MOV_41486,R_588,47,2024041723,31004.57,38.88,0.0013,13083.05
COST_MOV_41487,MOV_41487,R_951,71,2024081305,59820.53,38.11,0.0018,16288.27
COST_MOV_41488,MOV_41488,R_786,46,2024070800,45958.95,28.77,0.0004,11863.51
COST_MOV_41489,MOV_41489,R_748,22,2024031723,45546.48,35.96,0.0022,18439.56
COST_MOV_41490,MOV_41490,R_123,94,2024042601,39172.29,37.8,0.0024,19713.45
COST_MOV_41491,MOV_41491,R_629,66,2024052116,44341.38,27.11,0.0021,8238.57
COST_MOV_41492,MOV_41492,R_626,5,2024041800,14029.06,17.14,0.0002,7922.32
COST_MOV_41493,MOV_41493,R_527,10,2024011802,10562.93,30.68,0.0014,9270.47
COST_MOV_41494,MOV_41494,R_851,84,2024071112,20335.39,42.9,0.0003,9237.63
COST_MOV_41495,MOV_41495,R_923,33,2024022107,31904.18,33.27,0.0032,9925.86
COST_MOV_41496,MOV_41496,R_927,84,2024022421,10698.63,41.39,0.0007,5765.48
COST_MOV_41497,MOV_41497,R_839,26,2024032210,22125.31,30.39,0.0016,13185.2
COST_MOV_41498,MOV_41498,R_853,38,2024110610,33908.22,42.07,0.0005,7295.65
COST_MOV_41499,MOV_41499,R_744,90,2024031608,14008.32,44.8,0.0039,6576.56
COST_MOV_41500,MOV_41500,R_147,87,2024071808,10412.02,31.05,0.0005,15468.88
COST_MOV_41501,MOV_41501,R_465,86,2024010720,12148.23,32.6,0.0004,15041.58
COST_MOV_41502,MOV_41502,R_696,2,2024010810,16447.19,16.23,0.0021,12552.19
COST_MOV_41503,MOV_41503,R_935,49,2024032702,44174.92,19.64,0.0015,17158.7
COST_MOV_41504,MOV_41504,R_546,7,2024100523,50307.99,24.77,0.0015,9906.61
COST_MOV_41505,MOV_41505,R_153,47,2024111509,38811.69,18.1,0.0037,16512.77
COST_MOV_41506,MOV_41506,R_808,68,2024111502,20699.87,30.03,0.001,18200.21
COST_MOV_41507,MOV_41507,R_901,52,2024091403,40196.9,27.34,0.0011,16723.02
COST_MOV_41508,MOV_41508,R_612,34,2024110505,11540.17,24.25,0.0002,15736.54
COST_MOV_41509,MOV_41509,R_684,55,2024070401,54860.04,30.67,0.0043,7335.27
COST_MOV_41510,MOV_41510,R_980,91,2024122503,53849.9,35.67,0.0044,18652.73
COST_MOV_41511,MOV_41511,R_838,19,2024103015,51182.27,21.93,0.0015,13226.81
COST_MOV_41512,MOV_41512,R_342,87,2024081800,12848.2,26.5,0.0038,7809.5
COST_MOV_41513,MOV_41513,R_414,97,2024072313,32051.53,22.58,0.0009,6001.52
COST_MOV_41514,MOV_41514,R_858,84,2024030515,23163.56,19.89,0.0023,15072.89
COST_MOV_41515,MOV_41515,R_622,67,2024050306,57611.45,29.85,0.0026,19174.83
COST_MOV_41516,MOV_41516,R_152,60,2024041818,45386.36,25.19,0.0037,15885.7
COST_MOV_41517,MOV_41517,R_435,16,2024012116,59704.35,25.64,0.0035,6821.94
COST_MOV_41518,MOV_41518,R_834,22,2024093022,39679.73,26.48,0.0009,11949.0
COST_MOV_41519,MOV_41519,R_545,90,2024102602,22968.98,18.58,0.0045,10219.9
COST_MOV_41520,MOV_41520,R_417,30,2024102007,41532.55,24.71,0.0025,19498.24
COST_MOV_41521,MOV_41521,R_870,50,2024072910,11405.08,32.4,0.0015,18206.22
COST_MOV_41522,MOV_41522,R_533,34,2024012818,11287.39,42.12,0.0013,17050.29
